DATE SYMBOL CUSIP
2021-02-24 QPX 00768Y438
2021-02-24 SCO 74347W668
2021-02-24 SUBZ 53656F441
2021-02-24 SYN 87164U201
2021-02-24 TAXF 025072505
2021-02-24 TBF 74347X849
2021-02-24 TBX 74348A608
2021-02-24 TFSA 88104C202
2021-02-24 TMV 25460G849
2021-02-24 TTT 74347G887
2021-02-24 VEGN 26922A297
2021-02-25 ASHR 233051879
2021-02-25 AZAJ 00888H703
2021-02-25 BLOK 032108607
2021-02-25 CHGX 26922A560
2021-02-25 CHIQ 37950E408
2021-02-25 CNBS 032108854
2021-02-25 DEED 33740U109
2021-02-25 DNN 248356107
2021-02-25 DRIP 25460G658
2021-02-25 EDIV 78463X533
2021-02-25 EEMO 46138E289
2021-02-25 FAN 33736G106
2021-02-25 FUMB 33740J104
2021-02-25 GBR 643611106
2021-02-25 HDGE 00768Y412
2021-02-25 INFL 53656F623
2021-02-25 ITP 46527C100
2021-02-25 IWC 464288869
2021-02-25 JSTC 886364876
2021-02-25 KWAC 496861105
2021-02-25 LABU 25490K323
2021-02-25 MOON 25460G732
2021-02-25 ONOF 37954Y194
2021-02-25 QPX 00768Y438
2021-02-25 SCO 74347W668
2021-02-25 SUBZ 53656F441
2021-02-25 SYN 87164U201
2021-02-25 TAXF 025072505
2021-02-25 TBF 74347X849
2021-02-25 TBX 74348A608
2021-02-25 TFSA 88104C202
2021-02-25 TMV 25460G849
2021-02-25 TTT 74347G887
2021-02-25 VEGN 26922A297
2021-02-26 ASHR 233051879
2021-02-26 AZAJ 00888H703
2021-02-26 BLOK 032108607
2021-02-26 CHGX 26922A560
2021-02-26 CHIQ 37950E408
2021-02-26 CNBS 032108854
2021-02-26 DEED 33740U109
2021-02-26 DNN 248356107
2021-02-26 DRIP 25460G658
2021-02-26 EDIV 78463X533
2021-02-26 EEMO 46138E289
2021-02-26 FAN 33736G106
2021-02-26 FUMB 33740J104
2021-02-26 GBR 643611106
2021-02-26 HDGE 00768Y412
2021-02-26 INFL 53656F623
2021-02-26 IWC 464288869
2021-02-26 KWAC 496861105
2021-02-26 LABU 25490K323
2021-02-26 MOON 25460G732
2021-02-26 ONOF 37954Y194
2021-02-26 QPX 00768Y438
2021-02-26 SCO 74347W668
2021-02-26 SYN 87164U201
2021-02-26 TBF 74347X849
2021-02-26 TBX 74348A608
2021-02-26 TFSA 88104C202
2021-02-26 TMV 25460G849
2021-02-26 TTT 74347G887
2021-02-26 VEGN 26922A297
2021-03-01 ASHR 233051879
2021-03-01 AZAJ 00888H703
2021-03-01 BLOK 032108607
2021-03-01 CHGX 26922A560
2021-03-01 CHIQ 37950E408
2021-03-01 CNBS 032108854
2021-03-01 DEED 33740U109
2021-03-01 DNN 248356107
2021-03-01 DRIP 25460G658
2021-03-01 EEMO 46138E289
2021-03-01 FAN 33736G106
2021-03-01 FUMB 33740J104
2021-03-01 GBR 643611106
2021-03-01 HDGE 00768Y412
2021-03-01 INFL 53656F623
2021-03-01 KOIN 301505764
2021-03-01 KWAC 496861105
2021-03-01 LABU 25490K323
2021-03-01 MOON 25460G732
2021-03-01 ONOF 37954Y194
2021-03-01 QPX 00768Y438
2021-03-01 SCO 74347W668
2021-03-01 SYN 87164U201
2021-03-01 TBF 74347X849
2021-03-01 TBX 74348A608
2021-03-01 TFSA 88104C202
2021-03-01 TMV 25460G849
2021-03-01 TTT 74347G887
2021-03-02 AZAJ 00888H703
2021-03-02 BLOK 032108607
2021-03-02 CHGX 26922A560
2021-03-02 CHIQ 37950E408
2021-03-02 CNBS 032108854
2021-03-02 DEED 33740U109
2021-03-02 DNN 248356107
2021-03-02 DRIP 25460G658
2021-03-02 EQL 00162Q205
2021-03-02 FAN 33736G106
2021-03-02 FUMB 33740J104
2021-03-02 GBR 643611106
2021-03-02 HDGE 00768Y412
2021-03-02 INFL 53656F623
2021-03-02 KOIN 301505764
2021-03-02 KWAC 496861105
2021-03-02 LABU 25490K323
2021-03-02 LCG 66538H385
2021-03-02 MOON 25460G732
2021-03-02 MUST 19761L607
2021-03-02 ONOF 37954Y194
2021-03-02 QPX 00768Y438
2021-03-02 SCO 74347W668
2021-03-02 SPD 82889N202
2021-03-02 SYN 87164U201
2021-03-02 TBF 74347X849
2021-03-02 TBX 74348A608
2021-03-02 TFSA 88104C202
2021-03-02 TMV 25460G849
2021-03-02 TTT 74347G887
2021-03-03 AZAJ 00888H703
2021-03-03 BLOK 032108607
2021-03-03 CHGX 26922A560
2021-03-03 DEED 33740U109
2021-03-03 DNN 248356107
2021-03-03 DRIP 25460G658
2021-03-03 EQL 00162Q205
2021-03-03 FAN 33736G106
2021-03-03 FUMB 33740J104
2021-03-03 GBR 643611106
2021-03-03 HDGE 00768Y412
2021-03-03 IDX 92189F833
2021-03-03 INFL 53656F623
2021-03-03 JE 48213W408
2021-03-03 KOIN 301505764
2021-03-03 KWAC 496861105
2021-03-03 LABU 25490K323
2021-03-03 LCG 66538H385
2021-03-03 MUST 19761L607
2021-03-03 ONOF 37954Y194
2021-03-03 QPX 00768Y438
2021-03-03 SCO 74347W668
2021-03-03 SPD 82889N202
2021-03-03 SYN 87164U201
2021-03-03 TBF 74347X849
2021-03-03 TBX 74348A608
2021-03-03 TFSA 88104C202
2021-03-03 TMV 25460G849
2021-03-03 TTT 74347G887
2021-03-04 AZAJ 00888H703
2021-03-04 BLOK 032108607
2021-03-04 CHGX 26922A560
2021-03-04 DEED 33740U109
2021-03-04 DIVZ 53656F474
2021-03-04 DNN 248356107
2021-03-04 DRIP 25460G658
2021-03-04 DUST 25460G880
2021-03-04 EQL 00162Q205
2021-03-04 FAN 33736G106
2021-03-04 FUMB 33740J104
2021-03-04 FXZ 33734X168
2021-03-04 GBR 643611106
2021-03-04 HDGE 00768Y412
2021-03-04 IDX 92189F833
2021-03-04 INFL 53656F623
2021-03-04 JE 48213W408
2021-03-04 KLR 483379103
2021-03-04 KOIN 301505764
2021-03-04 KWAC 496861105
2021-03-04 LCG 66538H385
2021-03-04 MUST 19761L607
2021-03-04 ONOF 37954Y194
2021-03-04 QPX 00768Y438
2021-03-04 RZV 46137V167
2021-03-04 SCO 74347W668
2021-03-04 SPD 82889N202
2021-03-04 SYN 87164U201
2021-03-04 TBF 74347X849
2021-03-04 TBX 74348A608
2021-03-04 TMV 25460G849
2021-03-04 TTT 74347G887
2021-03-05 AZAJ 00888H703
2021-03-05 BLOK 032108607
2021-03-05 CHGX 26922A560
2021-03-05 DEED 33740U109
2021-03-05 DIVZ 53656F474
2021-03-05 DRIP 25460G658
2021-03-05 DUST 25460G880
2021-03-05 EQL 00162Q205
2021-03-05 FAN 33736G106
2021-03-05 FXZ 33734X168
2021-03-05 GBR 643611106
2021-03-05 HDGE 00768Y412
2021-03-05 IDX 92189F833
2021-03-05 INFL 53656F623
2021-03-05 JE 48213W408
2021-03-05 KLR 483379103
2021-03-05 KOIN 301505764
2021-03-05 KWAC 496861105
2021-03-05 LCG 66538H385
2021-03-05 MMLG 33740F789
2021-03-05 MUST 19761L607
2021-03-05 ONOF 37954Y194
2021-03-05 QPX 00768Y438
2021-03-05 RZV 46137V167
2021-03-05 SCO 74347W668
2021-03-05 SPD 82889N202
2021-03-05 SYN 87164U201
2021-03-05 TBF 74347X849
2021-03-05 TBX 74348A608
2021-03-05 TMV 25460G849
2021-03-05 TTT 74347G887
2021-03-05 XHB 78464A888
2021-03-08 AZAJ 00888H703
2021-03-08 BLOK 032108607
2021-03-08 CHGX 26922A560
2021-03-08 CWI 78463X848
2021-03-08 DEED 33740U109
2021-03-08 DIVZ 53656F474
2021-03-08 DRIP 25460G658
2021-03-08 DUST 25460G880
2021-03-08 EQL 00162Q205
2021-03-08 FAN 33736G106
2021-03-08 FXN 33734X127
2021-03-08 FXZ 33734X168
2021-03-08 GBR 643611106
2021-03-08 HDGE 00768Y412
2021-03-08 IDX 92189F833
2021-03-08 INFL 53656F623
2021-03-08 JE 48213W408
2021-03-08 KLR 483379103
2021-03-08 LCG 66538H385
2021-03-08 MMLG 33740F789
2021-03-08 MUST 19761L607
2021-03-08 ONOF 37954Y194
2021-03-08 QPX 00768Y438
2021-03-08 RZV 46137V167
2021-03-08 SCO 74347W668
2021-03-08 SMDD 74347G697
2021-03-08 SPAK 26922B204
2021-03-08 SPD 82889N202
2021-03-08 SYN 87164U201
2021-03-08 TBF 74347X849
2021-03-08 TBX 74348A608
2021-03-08 TMV 25460G849
2021-03-08 TTT 74347G887
2021-03-08 UUP 46141D203
2021-03-08 XHB 78464A888
2021-03-09 AZAJ 00888H703
2021-03-09 BLOK 032108607
2021-03-09 CHGX 26922A560
2021-03-09 CWI 78463X848
2021-03-09 DBV 46139B102
2021-03-09 DEED 33740U109
2021-03-09 DIVZ 53656F474
2021-03-09 DRIP 25460G658
2021-03-09 DUST 25460G880
2021-03-09 FXN 33734X127
2021-03-09 FXZ 33734X168
2021-03-09 GBR 643611106
2021-03-09 HDGE 00768Y412
2021-03-09 IDX 92189F833
2021-03-09 INFL 53656F623
2021-03-09 JE 48213W408
2021-03-09 KLR 483379103
2021-03-09 MMLG 33740F789
2021-03-09 MUST 19761L607
2021-03-09 ONOF 37954Y194
2021-03-09 QPX 00768Y438
2021-03-09 RZV 46137V167
2021-03-09 SCO 74347W668
2021-03-09 SMDD 74347G697
2021-03-09 SPAK 26922B204
2021-03-09 TBF 74347X849
2021-03-09 TBX 74348A608
2021-03-09 TMV 25460G849
2021-03-09 TTT 74347G887
2021-03-09 UUP 46141D203
2021-03-09 XHB 78464A888
2021-03-10 AZAJ 00888H703
2021-03-10 BLOK 032108607
2021-03-10 CHGX 26922A560
2021-03-10 CWI 78463X848
2021-03-10 DBV 46139B102
2021-03-10 DEED 33740U109
2021-03-10 DIVZ 53656F474
2021-03-10 DRIP 25460G658
2021-03-10 DUST 25460G880
2021-03-10 FXN 33734X127
2021-03-10 FXZ 33734X168
2021-03-10 GBR 643611106
2021-03-10 HDGE 00768Y412
2021-03-10 IDX 92189F833
2021-03-10 INFL 53656F623
2021-03-10 KLR 483379103
2021-03-10 MMLG 33740F789
2021-03-10 MUST 19761L607
2021-03-10 QPX 00768Y438
2021-03-10 RZV 46137V167
2021-03-10 SCO 74347W668
2021-03-10 SENT 00768Y420
2021-03-10 SMDD 74347G697
2021-03-10 SPAK 26922B204
2021-03-10 TBF 74347X849
2021-03-10 TMV 25460G849
2021-03-10 TTT 74347G887
2021-03-10 UUP 46141D203
2021-03-10 XHB 78464A888
2021-03-11 AZAJ 00888H703
2021-03-11 BLOK 032108607
2021-03-11 CHGX 26922A560
2021-03-11 CWI 78463X848
2021-03-11 DBV 46139B102
2021-03-11 DEED 33740U109
2021-03-11 DIVZ 53656F474
2021-03-11 DRIP 25460G658
2021-03-11 DUST 25460G880
2021-03-11 EWSC 46137V183
2021-03-11 FXN 33734X127
2021-03-11 FXZ 33734X168
2021-03-11 GBR 643611106
2021-03-11 HDGE 00768Y412
2021-03-11 INFL 53656F623
2021-03-11 KLR 483379103
2021-03-11 MMLG 33740F789
2021-03-11 MUST 19761L607
2021-03-11 QPX 00768Y438
2021-03-11 RZV 46137V167
2021-03-11 SCO 74347W668
2021-03-11 SENT 00768Y420
2021-03-11 SMDD 74347G697
2021-03-11 SPAK 26922B204
2021-03-11 TBF 74347X849
2021-03-11 TMV 25460G849
2021-03-11 TTT 74347G887
2021-03-11 UUP 46141D203
2021-03-11 VEGN 26922A297
2021-03-11 XHB 78464A888
2021-03-12 AZAJ 00888H703
2021-03-12 BUZZ 92189H839
2021-03-12 CHGX 26922A560
2021-03-12 CWI 78463X848
2021-03-12 DBV 46139B102
2021-03-12 DEED 33740U109
2021-03-12 DIVZ 53656F474
2021-03-12 DRIP 25460G658
2021-03-12 DUST 25460G880
2021-03-12 EWSC 46137V183
2021-03-12 FXN 33734X127
2021-03-12 FXZ 33734X168
2021-03-12 GBR 643611106
2021-03-12 HAP 92189F841
2021-03-12 HDGE 00768Y412
2021-03-12 INFL 53656F623
2021-03-12 KLR 483379103
2021-03-12 MUST 19761L607
2021-03-12 PXJ 46137V670
2021-03-12 QPX 00768Y438
2021-03-12 RZV 46137V167
2021-03-12 SCO 74347W668
2021-03-12 SENT 00768Y420
2021-03-12 SMDD 74347G697
2021-03-12 SPAK 26922B204
2021-03-12 TBF 74347X849
2021-03-12 TMV 25460G849
2021-03-12 TTT 74347G887
2021-03-12 UUP 46141D203
2021-03-12 VEGN 26922A297
2021-03-12 XHB 78464A888
2021-03-12 XMHQ 46137V472
2021-03-15 AZAJ 00888H703
2021-03-15 BUZZ 92189H839
2021-03-15 CHGX 26922A560
2021-03-15 CWI 78463X848
2021-03-15 DBV 46139B102
2021-03-15 DEED 33740U109
2021-03-15 DIVZ 53656F474
2021-03-15 DRIP 25460G658
2021-03-15 DUST 25460G880
2021-03-15 EWSC 46137V183
2021-03-15 FXN 33734X127
2021-03-15 FXZ 33734X168
2021-03-15 GBR 643611106
2021-03-15 HAP 92189F841
2021-03-15 HDGE 00768Y412
2021-03-15 INFL 53656F623
2021-03-15 MUST 19761L607
2021-03-15 PXJ 46137V670
2021-03-15 QPX 00768Y438
2021-03-15 RTPZ G74847107
2021-03-15 RZV 46137V167
2021-03-15 SENT 00768Y420
2021-03-15 SLX 92189F205
2021-03-15 SMDD 74347G697
2021-03-15 SPAK 26922B204
2021-03-15 TMV 25460G849
2021-03-15 TTT 74347G887
2021-03-15 UUP 46141D203
2021-03-15 VEGN 26922A297
2021-03-15 XMHQ 46137V472
2021-03-16 AZAJ 00888H703
2021-03-16 BUZZ 92189H839
2021-03-16 CHGX 26922A560
2021-03-16 CWI 78463X848
2021-03-16 DBV 46139B102
2021-03-16 DIVZ 53656F474
2021-03-16 DRIP 25460G658
2021-03-16 DUST 25460G880
2021-03-16 DXJ 97717W851
2021-03-16 EDOW 33733A201
2021-03-16 EWSC 46137V183
2021-03-16 FXN 33734X127
2021-03-16 FXZ 33734X168
2021-03-16 GBR 643611106
2021-03-16 HAP 92189F841
2021-03-16 INFL 53656F623
2021-03-16 PXJ 46137V670
2021-03-16 QPX 00768Y438
2021-03-16 RTPZ G74847107
2021-03-16 SENT 00768Y420
2021-03-16 SLX 92189F205
2021-03-16 SMDD 74347G697
2021-03-16 SPAK 26922B204
2021-03-16 TMV 25460G849
2021-03-16 TTT 74347G887
2021-03-16 UUP 46141D203
2021-03-16 VEGN 26922A297
2021-03-16 XMHQ 46137V472
2021-03-17 AZAJ 00888H703
2021-03-17 BUZZ 92189H839
2021-03-17 CHGX 26922A560
2021-03-17 CWI 78463X848
2021-03-17 DBV 46139B102
2021-03-17 DIVZ 53656F474
2021-03-17 DRIP 25460G658
2021-03-17 DUST 25460G880
2021-03-17 DXJ 97717W851
2021-03-17 EDOW 33733A201
2021-03-17 EWSC 46137V183
2021-03-17 FXN 33734X127
2021-03-17 FXZ 33734X168
2021-03-17 GBR 643611106
2021-03-17 HAP 92189F841
2021-03-17 INFL 53656F623
2021-03-17 PXJ 46137V670
2021-03-17 QPX 00768Y438
2021-03-17 RTPZ G74847107
2021-03-17 SLX 92189F205
2021-03-17 SPAK 26922B204
2021-03-17 TTT 74347G887
2021-03-17 UUP 46141D203
2021-03-17 VEGN 26922A297
2021-03-17 XMHQ 46137V472
2021-03-18 AEVA 00835Q103
2021-03-18 AZAJ 00888H703
2021-03-18 BUZZ 92189H839
2021-03-18 CHGX 26922A560
2021-03-18 CWI 78463X848
2021-03-18 DBV 46139B102
2021-03-18 DIVZ 53656F474
2021-03-18 DRIP 25460G658
2021-03-18 DUST 25460G880
2021-03-18 DXJ 97717W851
2021-03-18 EDOW 33733A201
2021-03-18 FXN 33734X127
2021-03-18 FXZ 33734X168
2021-03-18 GBR 643611106
2021-03-18 HAP 92189F841
2021-03-18 HDRO 26922B600
2021-03-18 PFFV 37954Y376
2021-03-18 PXE 46137V761
2021-03-18 PXJ 46137V670
2021-03-18 QPX 00768Y438
2021-03-18 RTPZ G74847107
2021-03-18 SLX 92189F205
2021-03-18 SPAK 26922B204
2021-03-18 TMBR 887080109
2021-03-18 TTT 74347G887
2021-03-18 UUP 46141D203
2021-03-18 VEGN 26922A297
2021-03-18 XMHQ 46137V472
2021-03-19 AEVA 00835Q103
2021-03-19 AZAJ 00888H703
2021-03-19 BKMC 09661T206
2021-03-19 BUZZ 92189H839
2021-03-19 CHGX 26922A560
2021-03-19 CHPT 15961R105
2021-03-19 CWI 78463X848
2021-03-19 DBV 46139B102
2021-03-19 DIVZ 53656F474
2021-03-19 DRIP 25460G658
2021-03-19 DUST 25460G880
2021-03-19 DXJ 97717W851
2021-03-19 EDOW 33733A201
2021-03-19 FXN 33734X127
2021-03-19 FXZ 33734X168
2021-03-19 GBR 643611106
2021-03-19 HDRO 26922B600
2021-03-19 PFFV 37954Y376
2021-03-19 PXE 46137V761
2021-03-19 PXJ 46137V670
2021-03-19 QPX 00768Y438
2021-03-19 RTPZ G74847107
2021-03-19 SLX 92189F205
2021-03-19 SPAK 26922B204
2021-03-19 TMBR 887080109
2021-03-19 TTT 74347G887
2021-03-19 UUP 46141D203
2021-03-19 VEGN 26922A297
2021-03-22 AEVA 00835Q103
2021-03-22 AZAJ 00888H703
2021-03-22 BKMC 09661T206
2021-03-22 BUZZ 92189H839
2021-03-22 CHPT 15961R105
2021-03-22 CWI 78463X848
2021-03-22 DBV 46139B102
2021-03-22 DIVZ 53656F474
2021-03-22 DUST 25460G880
2021-03-22 DXJ 97717W851
2021-03-22 EDOW 33733A201
2021-03-22 EXI 464288729
2021-03-22 FXN 33734X127
2021-03-22 GBR 643611106
2021-03-22 HDRO 26922B600
2021-03-22 PFFV 37954Y376
2021-03-22 PXE 46137V761
2021-03-22 PXJ 46137V670
2021-03-22 QPX 00768Y438
2021-03-22 SLX 92189F205
2021-03-22 SPAK 26922B204
2021-03-22 SPXZ 53656F466
2021-03-22 TMBR 887080109
2021-03-22 TTT 74347G887
2021-03-22 UUP 46141D203
2021-03-22 UWMC 91823B109
2021-03-22 VEGN 26922A297
2021-03-23 AEVA 00835Q103
2021-03-23 AZBJ 00888H802
2021-03-23 BKMC 09661T206
2021-03-23 BUZZ 92189H839
2021-03-23 CHPT 15961R105
2021-03-23 CWI 78463X848
2021-03-23 DBV 46139B102
2021-03-23 DIVZ 53656F474
2021-03-23 DUST 25460G880
2021-03-23 DXJ 97717W851
2021-03-23 EDOW 33733A201
2021-03-23 EXI 464288729
2021-03-23 FXN 33734X127
2021-03-23 GBR 643611106
2021-03-23 HDRO 26922B600
2021-03-23 PFFV 37954Y376
2021-03-23 PXE 46137V761
2021-03-23 PXJ 46137V670
2021-03-23 QPX 00768Y438
2021-03-23 SLX 92189F205
2021-03-23 SPAK 26922B204
2021-03-23 SPXZ 53656F466
2021-03-23 SRTY 74347G747
2021-03-23 TMBR 887080109
2021-03-23 TTT 74347G887
2021-03-23 UUP 46141D203
2021-03-23 UWMC 91823B109
2021-03-24 AEVA 00835Q103
2021-03-24 AZBJ 00888H802
2021-03-24 BKMC 09661T206
2021-03-24 BUZZ 92189H839
2021-03-24 CHPT 15961R105
2021-03-24 DBV 46139B102
2021-03-24 DIVZ 53656F474
2021-03-24 DUST 25460G880
2021-03-24 DXJ 97717W851
2021-03-24 EDOW 33733A201
2021-03-24 EWRE 46137V290
2021-03-24 EXI 464288729
2021-03-24 FXN 33734X127
2021-03-24 GBR 643611106
2021-03-24 HDRO 26922B600
2021-03-24 HPR 43114K207
2021-03-24 PFFV 37954Y376
2021-03-24 PXE 46137V761
2021-03-24 PXJ 46137V670
2021-03-24 QPX 00768Y438
2021-03-24 SLX 92189F205
2021-03-24 SPAK 26922B204
2021-03-24 SPXZ 53656F466
2021-03-24 SRTY 74347G747
2021-03-24 TMBR 887080109
2021-03-24 TMF 25459W540
2021-03-24 TTT 74347G887
2021-03-24 UUP 46141D203
2021-03-24 UWMC 91823B109
2021-03-25 AZBJ 00888H802
2021-03-25 BKMC 09661T206
2021-03-25 BUZZ 92189H839
2021-03-25 CHPT 15961R105
2021-03-25 DIVZ 53656F474
2021-03-25 DUST 25460G880
2021-03-25 DXJ 97717W851
2021-03-25 EDOW 33733A201
2021-03-25 EWRE 46137V290
2021-03-25 EXI 464288729
2021-03-25 FXN 33734X127
2021-03-25 HDRO 26922B600
2021-03-25 HPR 43114K207
2021-03-25 INFL 53656F623
2021-03-25 PFFV 37954Y376
2021-03-25 PXJ 46137V670
2021-03-25 SH 74347B425
2021-03-25 SLX 92189F205
2021-03-25 SPAK 26922B204
2021-03-25 SPXZ 53656F466
2021-03-25 SRTY 74347G747
2021-03-25 TKAT 87407Q207
2021-03-25 TMBR 887080109
2021-03-25 TMF 25459W540
2021-03-25 TTT 74347G887
2021-03-25 UUP 46141D203
2021-03-25 UWMC 91823B109
2021-03-26 AZBJ 00888H802
2021-03-26 BUZZ 92189H839
2021-03-26 DIVZ 53656F474
2021-03-26 DUST 25460G880
2021-03-26 DXJ 97717W851
2021-03-26 EDOW 33733A201
2021-03-26 EWRE 46137V290
2021-03-26 EXI 464288729
2021-03-26 FXN 33734X127
2021-03-26 HDRO 26922B600
2021-03-26 HPR 43114K207
2021-03-26 INFL 53656F623
2021-03-26 MMLG 33740F789
2021-03-26 PXJ 46137V670
2021-03-26 SH 74347B425
2021-03-26 SLX 92189F205
2021-03-26 SPAK 26922B204
2021-03-26 SPXZ 53656F466
2021-03-26 SRTY 74347G747
2021-03-26 TKAT 87407Q207
2021-03-26 TMBR 887080109
2021-03-26 TMF 25459W540
2021-03-26 TTT 74347G887
2021-03-26 UUP 46141D203
2021-03-26 UWMC 91823B109
2021-03-26 WWR 961684206
2021-03-29 AZBJ 00888H802
2021-03-29 BUZZ 92189H839
2021-03-29 DIVZ 53656F474
2021-03-29 DUST 25460G880
2021-03-29 DXJ 97717W851
2021-03-29 EDZ 25460E547
2021-03-29 EWRE 46137V290
2021-03-29 FXN 33734X127
2021-03-29 HDRO 26922B600
2021-03-29 HPR 43114K207
2021-03-29 INFL 53656F623
2021-03-29 MMLG 33740F789
2021-03-29 PIN 46137R109
2021-03-29 PXJ 46137V670
2021-03-29 RWM 74348A210
2021-03-29 SH 74347B425
2021-03-29 SPAK 26922B204
2021-03-29 SPUS 886364801
2021-03-29 SPXZ 53656F466
2021-03-29 SRTY 74347G747
2021-03-29 TKAT 87407Q207
2021-03-29 TMBR 887080109
2021-03-29 TMF 25459W540
2021-03-29 TTT 74347G887
2021-03-29 UUP 46141D203
2021-03-29 UWMC 91823B109
2021-03-29 WWR 961684206
2021-03-30 AZBJ 00888H802
2021-03-30 BUZZ 92189H839
2021-03-30 DIVZ 53656F474
2021-03-30 DUST 25460G880
2021-03-30 DXJ 97717W851
2021-03-30 EDZ 25460E547
2021-03-30 EWI 46434G830
2021-03-30 EWRE 46137V290
2021-03-30 FXN 33734X127
2021-03-30 HDRO 26922B600
2021-03-30 HPR 43114K207
2021-03-30 INFL 53656F623
2021-03-30 MMLG 33740F789
2021-03-30 PIN 46137R109
2021-03-30 RWM 74348A210
2021-03-30 SH 74347B425
2021-03-30 SPAK 26922B204
2021-03-30 SPUS 886364801
2021-03-30 SRTY 74347G747
2021-03-30 TKAT 87407Q207
2021-03-30 TMF 25459W540
2021-03-30 TTT 74347G887
2021-03-30 UUP 46141D203
2021-03-30 UWMC 91823B109
2021-03-30 WWR 961684206
2021-03-31 AZBJ 00888H802
2021-03-31 DIVZ 53656F474
2021-03-31 DUST 25460G880
2021-03-31 DXJ 97717W851
2021-03-31 EDZ 25460E547
2021-03-31 EWI 46434G830
2021-03-31 EWRE 46137V290
2021-03-31 GLPPRB 37946R307
2021-03-31 HDRO 26922B600
2021-03-31 HPR 43114K207
2021-03-31 INFL 53656F623
2021-03-31 MMLG 33740F789
2021-03-31 PIN 46137R109
2021-03-31 RWM 74348A210
2021-03-31 SH 74347B425
2021-03-31 SPAK 26922B204
2021-03-31 SPUS 886364801
2021-03-31 SRTY 74347G747
2021-03-31 TKAT 87407Q207
2021-03-31 TMF 25459W540
2021-03-31 UUP 46141D203
2021-03-31 UWMC 91823B109
2021-03-31 VGIIU G9460K110
2021-03-31 WWR 961684206
2021-04-01 AZBJ 00888H802
2021-04-01 DIVZ 53656F474
2021-04-01 DUST 25460G880
2021-04-01 DXJ 97717W851
2021-04-01 EDZ 25460E547
2021-04-01 EWI 46434G830
2021-04-01 EWRE 46137V290
2021-04-01 FSMB 33739P830
2021-04-01 GLPPRB 37946R307
2021-04-01 HDRO 26922B600
2021-04-01 HPR 43114K207
2021-04-01 MMLG 33740F789
2021-04-01 PIN 46137R109
2021-04-01 RWM 74348A210
2021-04-01 SH 74347B425
2021-04-01 SOXS 25460G690
2021-04-01 SPAK 26922B204
2021-04-01 SPUS 886364801
2021-04-01 SRTY 74347G747
2021-04-01 TKAT 87407Q207
2021-04-01 TMF 25459W540
2021-04-01 TMV 25460G849
2021-04-01 UUP 46141D203
2021-04-01 VGIIU G9460K110
2021-04-01 WWR 961684206
2021-04-05 AZBJ 00888H802
2021-04-05 DIVZ 53656F474
2021-04-05 DUST 25460G880
2021-04-05 EDZ 25460E547
2021-04-05 EWI 46434G830
2021-04-05 EWRE 46137V290
2021-04-05 FSMB 33739P830
2021-04-05 GLPPRB 37946R307
2021-04-05 HDRO 26922B600
2021-04-05 MMLG 33740F789
2021-04-05 PIN 46137R109
2021-04-05 RWM 74348A210
2021-04-05 SOXS 25460G690
2021-04-05 SPAK 26922B204
2021-04-05 SPUS 886364801
2021-04-05 SRTY 74347G747
2021-04-05 TKAT 87407Q207
2021-04-05 TMF 25459W540
2021-04-05 TMV 25460G849
2021-04-05 UMI 90290T882
2021-04-05 UUP 46141D203
2021-04-05 VGIIU G9460K110
2021-04-06 AZBJ 00888H802
2021-04-06 BKMC 09661T206
2021-04-06 DIVZ 53656F474
2021-04-06 DUST 25460G880
2021-04-06 EWI 46434G830
2021-04-06 EWRE 46137V290
2021-04-06 FLTW 35473P686
2021-04-06 FSMB 33739P830
2021-04-06 GLPPRB 37946R307
2021-04-06 HDRO 26922B600
2021-04-06 MMLG 33740F789
2021-04-06 PIN 46137R109
2021-04-06 RWM 74348A210
2021-04-06 SOXS 25460G690
2021-04-06 SRTY 74347G747
2021-04-06 TMF 25459W540
2021-04-06 TMV 25460G849
2021-04-06 UMI 90290T882
2021-04-06 UUP 46141D203
2021-04-06 VGIIU G9460K110
2021-04-06 XMHQ 46137V472
2021-04-07 AZBJ 00888H802
2021-04-07 BKMC 09661T206
2021-04-07 DIVZ 53656F474
2021-04-07 DUST 25460G880
2021-04-07 EWI 46434G830
2021-04-07 EWRE 46137V290
2021-04-07 FLTW 35473P686
2021-04-07 FSMB 33739P830
2021-04-07 GLPPRB 37946R307
2021-04-07 HDRO 26922B600
2021-04-07 MMLG 33740F789
2021-04-07 PIN 46137R109
2021-04-07 RWM 74348A210
2021-04-07 SOXS 25460G690
2021-04-07 SRTY 74347G747
2021-04-07 TMF 25459W540
2021-04-07 TMV 25460G849
2021-04-07 UMI 90290T882
2021-04-07 UUP 46141D203
2021-04-07 VGIIU G9460K110
2021-04-07 XMHQ 46137V472
2021-04-08 ACSG 233051192
2021-04-08 AZBJ 00888H802
2021-04-08 BKMC 09661T206
2021-04-08 DIVZ 53656F474
2021-04-08 DUST 25460G880
2021-04-08 EWI 46434G830
2021-04-08 EWRE 46137V290
2021-04-08 FLTW 35473P686
2021-04-08 FSMB 33739P830
2021-04-08 GLPPRB 37946R307
2021-04-08 HDRO 26922B600
2021-04-08 JDST 25460G807
2021-04-08 JGLD 032108839
2021-04-08 MMLG 33740F789
2021-04-08 PIN 46137R109
2021-04-08 RWM 74348A210
2021-04-08 SOXS 25460G690
2021-04-08 SRTY 74347G747
2021-04-08 TMF 25459W540
2021-04-08 TMV 25460G849
